Les fortifications de Vauban;3024;Sebastien le Pestre de Vauban etait commissaire aux fortifications au temps de Louis XIV. Partout autour des frontieres françaises, il fit proteger les villes en y construisant des remparts aux formes curieuses. F & J partent explorer les constructions de ce brillant ingenieur, qui fut à la fois un architecte talentueux et un fin stratege militaire. Ils partent à la decouverte de l'une des plus belles places fortifiees construites par Vauban : celle de Saint-Martin de Re, sur l'île de Re. Nous les retrouvons ensuite tout pres de l'île d'Oleron, au fort de Chapus, où ils nous expliquent comment Vauban a assure la defense du littoral charentais en construisant en pleine mer, dans des conditions particulierement difficiles, des petits forts destines à barrer le passage aux bateaux ennemis.;Histoire culture et societe;Histoire archeologie;2006
Grandes orgues : les sorciers ont un tuyau;3117;CPS s'attaque au plus gros instrument à vent de tous les temps : l'orgue ! Avec leurs bouquets de tuyaux qui vont d'à peine quelques millimetres à plusieurs metres de long, les grandes orgues sont capables de produire des sons d'une variete infinie. Et n'allez pas croire que ces grosses machineries sont l'exclusivite des eglises ! Elles peuvent s'attaquer à toutes sortes de repertoires… S & J nous emmenent explorer leurs entrailles.;Histoire culture et societe;Art et spectacle;2006
Le budget de l'etat : les sorciers font les comptes;3313;A quoi ça sert de payer des impôts ? Que fait-on de l'argent ainsi recolte ? Comment les grandes decisions economiques du pays sont-elles prises ? Et pourquoi parle-t-on si souvent de la dette publique ? Est-ce que ça veut dire que l'etat français n'a plus de sous ? Entre Bercy et l'Assemble Nationale, S, F & J nous font decouvrir les coulisses de quelques hauts-lieux de la Republique française. Grâce à leur complicite, vous allez enfin comprendre à quoi ressemblent les comptes de l'etat !;Histoire culture et societe;Economie et societe;2006
Voyage au cœur de la matiere;4008;Des protons lances à pres de 300.000 km par seconde dans de longs tuyaux enfouis sous la terre? La drôle de machine qui realise cet exploit atteint 27 kilometres de circonference et traverse la frontiere franco-suisse de part en part. Elle devrait bientôt nous permettre d'en savoir plus sur la matiere qui constitue notre Univers. F & J sont partis decouvrir le plus grand collisionneur de particules du monde. Entre protons, neutrons, quarks et gluons... ils plongent dans l'univers de l'infiniment petit et nous livrent les secrets de tous ces minuscules grains de matieres qui nous composent.;Technologie, physique chimie;Physique et chimie;2006
Les ceramiques : les sorciers tournent autour du pot;4117;Des porcelaines les plus delicates aux ceramiques les plus techniques qui servent desormais de bouclier aux navettes spatiales, F & J nous offrent un tour d'horizon de ce materiau pas comme les autres. Direction Limoges ! Des gisements aux ateliers de fabrication, ils ont suivi pour nous les routes de l'argile. C'est parti pour une jolie leçon de chimie ! Pourquoi la cuisson fige-t-elle la forme de l'argile ? C'est quoi le gres ? Pourquoi la cuisson le rend-il etanche ? Comment les oxydes permettent-ils de faire varier les couleurs de ces materiaux ? C'est quoi la porcelaine exactement ?;Technologie, physique chimie;Technologie et industrie;2006
L'energie nucleaire;4210;Il existe en France dix-neuf centrales nucleaires qui produisent à elles seules 80% de notre electricite. Chacune de ces centrales est une gigantesque cocotte minute qui transforme la vapeur d'eau en electricite. A l'interieur de ce systeme ? Des dizaines de tonnes d'uranium que l'on casse pour qu'il libere son energie. Dans ce premier volet - et avant de s'attaquer à la question des dechets nucleaires - CPS fait le point sur la production de l'energie nucleaire en France. Comment peut-on produire de l'electricite avec de la vapeur d'eau ? Pourquoi faut-il casser l'uranium pour qu'il libere son energie ? Qu'est-ce que c'est une reaction en chaîne ? Si un accident grave se produisait à l'interieur d'une centrale nucleaire française, que se passerait-il exactement ? Et selon quel plan les centrales nucleaires devraient-elles progressivement remplacees ?;Technologie, physique chimie;energie;2006
La photo numerique : les sorciers prennent une bonne resolution;4320;La toute premiere photo a ete prise en 1822 par le Français Nicephore Niepce. A l'epoque, la surface sensible etait une plaque de bitume qui reagissait à la lumiere. Et en 1888, est apparue la premiere pellicule. Une pellicule que l'on developpe en la plongeant dans une serie bains chimiques... Aujourd'hui, c'est un petit rectangle parseme de cellules electriques reagissant à la lumiere qui l'a remplacee. La photo numerique est nee, et elle a envahi le marche ! F & J se sont improvises photographes reporters sur une epreuve de descente de la coupe du monde de ski alpin. Ils sont à Val d'Isere, et nous expliquent tout sur cette photographie d'un âge nouveau.;Technologie, physique chimie;Communication;2006
Les autoroutes : les sorciers font sauter les bouchons;4425;Des centaines de kilometres de bouchons... et des automobilistes qui n'ont qu'une chose à faire : prendre leur mal en patience. Tel est le scenario classique des grands departs en vacances. Pourquoi les autoroutes saturent-elles ? Comment les bouchons se forment-ils ? Comment fait-on pour prevoir l'etat du trafic ? Quelles solutions permettraient d'eviter ces engorgements ? F & J nous offrent une immersion dans l'univers du bouchon. Ils se sont mêles à la cohorte des automobilistes qui se pressent sur les autoroutes des Alpes pour tenter d'atteindre au plus vite les pistes enneigees. A bord d'un helicoptere de la gendarmerie, au poste de contrôle de ce reseau autoroutier, puis embarques avec une equipe d'agents routiers, ils nous expliquent comment on gere ces journees noires.;Technologie, physique chimie;Transport;2006
Le beton : les sorciers au pied du mur;4610;Le beton est le produit le plus consomme au monde apres l'eau ! Resistant, economique, isolant, ce materiau de construction prend toutes les formes et defie les lois de la pesanteur. Seul hic... il n'arrange pas le probleme du rechauffement de la planete ! Sa fabrication relâche dans l'atmosphere de grandes quantites de dioxyde de carbone, un gaz à effet de serre desormais tristement celebre. F & J nous emmenent explorer carrieres et chantiers pour nous expliquer comment on produit et façonne ce materiau aux multiples vertus, tout en essayant d'en reduire les effets polluants.;Technologie, physique chimie;Grds travaux et architectures;2006
L'Homme dans l'espace : histoire d'une conquête;1015;F & J remontent le temps pour retracer cinquante ans d'histoire de conquête spatiale. Du premier satellite en orbite aux robots qui arpentent desormais la planete Mars, ils racontent les grandes etapes de l'aventure spatiale.;La terre et l'univers;Espace et Astronomie;2007
Les Incas : l'empire du soleil;1234;F & J s'attaquent au plus grand et au plus riche de tous les empires d'Amerique du Sud : l'empire Inca. Cette civilisation (qui a regne à peine plus d'un siecle) s'est etendue sur un vaste territoire qui allait du sud de la Colombie à l'Argentine et au Chili. Embarques sur les routes tracees par les Incas pour contrôler et alimenter leur vaste empire agricole, nos deux comperes nous emmenent dans la Vallee Sacree et nous ouvrent les portes de la capitale historique que l'empire du Soleil considerait comme le nombril du monde: Cuzco. Les Incas sont parvenus à construire de fabuleuses cites à flanc de montagne.;La terre et l'univers;Geographie et geologie;2007
Le Perou : à la decouverte des Andes;1235;Du celebre Machu Picchu, niche au cœur d'une vallee stupefiante, aux îles solitaires du lac Titicaca, en passant par la capitale historique, Cusco, F & J nous invitent à explorer les tresors du Perou. Nous decouvrons avec eux comment des hommes et des femmes qui ne connaissaient ni la roue, ni l'ecriture, ni le fer sont parvenus à construire des cites hors du commun nichees à plus de 3000 metres d'altitude.;La terre et l'univers;Geographie et geologie;2007
La Polynesie : bienvenue au paradis;1236;Situees à 18.000 kilometres de Paris, les 118 îles de la Polynesie sont des petits bouts de France niches au cœur de l'ocean Pacifique. 118 petits paradis qui ne se limitent pas aux belles plages desertes et aux vahines ondulantes... Avec leurs volcans surgis de l'ocean et leurs atolls aux eaux bleu turquoise, leur histoire geologique est passionnante! Surtout, elles abritent une culture trop mal connue: celle des maohis, qui, pour coloniser ces cailloux minuscules, traverserent le plus grand ocean de la planete à bord de leurs etonnantes pirogues. F & J sont partis explorer ces îles du bout du monde.;La terre et l'univers;Geographie et geologie;2007
Les Sorciers jouent les Robinson Crusoe;1237;Jamy et Marcel vont larguer Fred au milieu de la nature sauvage des Gorges du Verdon pour une veritable operation de survie ! Notre animateur vedette est-il capable de se debrouiller seul, loin de la civilisation? Comment va t-il s’orienter, se nourrir, trouver de l’eau? Fred livre à lui-même dans les gorges du Verdon, c’est la telerealite version C’est Pas Sorcier!;La terre et l'univers;Geographie et geologie;2007
Les Sorciers prennent la mouche;1543;S & J se lancent à la chasse à la mouche pour decouvrir les incroyables facultes de ces insectes et tenter d'elucider quelques-uns de leurs secrets.;La terre et l'univers;Faune;2007
Perles de Tahiti : le secret des huîtres;1544;F & J embarquent pour l'atoll de Manihi pour decouvrir comment les fermes perlieres parviennent à extraire de splendides spheres de nacre de simples mollusques. De l'elevage des coquillages au montage des plus beaux bijoux, ils retracent l'histoire des perles de Tahiti.;La terre et l'univers;Faune;2007
Poules et coqs en stock;1545;Domestiquees par l’homme il y a environ 6000 ans et originaires d’Asie, c’est à dos de dromadaires que les poules sont arrivees jusqu’à nous ! Aujourd’hui, elles sont pas moins de 55 millions à pondre quotidiennement pour fournir au Français moyen les 265 œufs qu’il consomme chaque annee…Cette semaine, F & J nous dressent le portrait de ces gros gallinaces à la cervelle d’oiseau.;La terre et l'univers;Faune;2007
Les requins;1546;Tous les requins ne sont pas des monstres mangeurs d'hommes! Sur 480 especes repertoriees à travers le monde, seule une douzaine est potentiellement dangereuse. Mieux! Les requins meritent d'être proteges car ils sont aujourd'hui victimes d'une pêche excessive qui met leurs populations en danger. F & J ont pris la direction de la Polynesie française pour plonger avec ces poissons etonnants qui sont beaucoup plus varies qu'on ne le croit! Pourquoi le requin est-il considere comme un poisson alors que le dauphin est range parmi les mammiferes? A quoi servent les dents minuscules qui recouvrent leur peau? Pourquoi les requins ont-ils le nez si fin? Comment font-ils pour localiser leurs proies avec tant de precision? Et comment parviennent-ils à croquer de gros thons, alors qu'ils ont la bouche cachee sous le museau?;La terre et l'univers;Faune;2007
